trial_number,video_name,Joy,Inspiration,Tenderness,Sadness,Fear,Disgust,Arousal,Valence,Familiarity,Liking,type,subject,actualOrder,stimulus,labelAngie
14.0,2,4.899999999999999,2.31,2.24,1.19,0.84,0.84,5.109999999999999,2.87,1.68,2.73,video,6,13.0,joy5,Joy
4.0,2,4.69,2.66,4.62,0.35,0.0,0.35,5.109999999999999,5.109999999999999,1.68,3.5,video,6,14.0,joy8,Joy
13.0,2,5.390000000000001,4.2,6.44,1.19,0.07,0.0,5.18,5.32,5.600000000000001,5.81,video,6,15.0,ten4,Tenderness
15.0,2,4.48,3.08,5.390000000000001,0.28,0.0,0.0,4.27,5.109999999999999,3.29,4.48,video,6,16.0,ten5,Tenderness
28.0,2,5.88,5.109999999999999,7.0,0.0,0.0,0.91,6.02,3.5,0.0,3.5,video,6,17.0,ten8,Tenderness
29.0,2,4.55,4.13,4.83,1.68,0.14,1.26,5.04,4.27,3.5,3.5,video,6,18.0,ins4,Tenderness
5.0,2,3.5,3.15,2.73,2.8,1.54,2.52,3.5,3.08,0.0,4.34,video,6,19.0,ins5,Joy
6.0,2,4.48,4.13,3.22,1.19,0.7000000000000001,0.0,5.18,5.32,0.0,4.06,video,6,20.0,ins8,Joy
31.0,23,0.0,0.0,0.0,4.27,0.0,0.0,0.42,0.0,0.0,0.0,imagen,7,0.0,sad4,Sadness
8.0,23,0.0,0.0,0.0,6.44,3.78,0.0,5.46,0.0,0.0,0.0,imagen,7,1.0,sad5,Sadness
20.0,23,0.0,0.0,1.54,7.0,7.0,6.09,5.81,0.0,0.0,0.0,imagen,7,2.0,sad8,Sadness
19.0,23,0.0,0.0,0.0,0.0,0.0,4.34,0.77,0.0,0.0,0.0,imagen,7,3.0,dis4,Disgust
9.0,23,0.0,0.0,0.0,0.0,0.0,4.55,3.29,0.0,0.0,0.0,imagen,7,4.0,dis5,Disgust
21.0,23,0.0,0.0,0.0,0.0,0.0,2.31,1.26,0.0,0.0,0.0,imagen,7,5.0,dis8,Disgust
7.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagen,7,6.0,fear4,Fear
33.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagen,7,7.0,fear5,Fear
32.0,23,0.0,0.0,0.0,0.0,0.91,4.62,0.91,0.0,0.0,0.0,imagen,7,8.0,fear8,Disgust
37.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,3.5,imagen,7,9.0,neu4,Neutro
38.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,imagen,7,10.0,neu5,Neutro
39.0,23,0.0,4.83,4.48,0.0,0.0,0.0,1.19,4.34,0.0,4.55,imagen,7,11.0,neu8,Inspiration
6.0,23,5.32,5.46,0.0,0.0,0.0,0.0,3.43,3.92,0.0,4.2,imagen,7,12.0,joy4,Inspiration
30.0,23,4.62,1.19,5.53,0.0,0.0,0.0,1.05,5.88,0.0,3.99,imagen,7,13.0,joy5,Tenderness
4.0,23,3.5,3.5,3.5,3.5,3.5,3.5,2.45,4.62,0.0,4.83,imagen,7,14.0,joy8,Joy
18.0,23,4.06,3.5,4.760000000000001,0.0,0.0,0.0,2.17,3.92,0.0,3.5,imagen,7,15.0,ten4,Tenderness
17.0,23,5.739999999999999,4.83,7.0,0.0,0.0,0.0,4.34,5.46,0.0,5.81,imagen,7,16.0,ten5,Tenderness
5.0,23,5.46,5.53,5.600000000000001,1.75,0.0,0.0,3.57,4.34,0.0,4.97,imagen,7,17.0,ten8,Tenderness
28.0,23,1.26,4.13,0.0,0.0,0.0,0.0,0.98,5.109999999999999,0.0,4.62,imagen,7,18.0,ins4,Inspiration
16.0,23,5.04,5.739999999999999,1.33,0.0,0.0,0.0,3.36,4.62,0.0,4.27,imagen,7,19.0,ins5,Inspiration
29.0,23,4.62,4.97,0.0,0.0,0.0,0.0,0.91,3.99,0.0,4.55,imagen,7,20.0,ins8,Inspiration
34.0,23,0.0,0.0,1.82,4.899999999999999,0.0,0.0,3.43,0.0,7.0,5.46,video,7,0.0,sad4,Sadness
11.0,23,0.0,0.0,0.0,4.34,0.77,5.600000000000001,3.5,0.0,0.0,0.0,video,7,1.0,sad5,Disgust
23.0,23,0.0,0.0,0.0,5.04,0.0,0.0,3.99,0.0,0.0,3.57,video,7,2.0,sad8,Sadness
22.0,23,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,video,7,3.0,dis4,Disgust
12.0,23,0.0,0.0,0.0,0.0,0.0,2.1,0.7000000000000001,0.0,0.0,0.0,video,7,4.0,dis5,Disgust
24.0,23,0.0,0.0,0.0,0.0,0.0,4.41,0.63,0.0,0.0,0.0,video,7,5.0,dis8,Disgust
10.0,23,0.0,0.0,0.0,0.0,4.13,4.62,3.5,0.0,0.0,0.0,video,7,6.0,fear4,Disgust
36.0,23,0.0,0.0,0.0,0.0,4.899999999999999,0.0,4.97,0.0,0.0,0.0,video,7,7.0,fear5,Fear
35.0,23,0.0,0.0,4.34,0.0,4.69,4.760000000000001,4.899999999999999,0.0,0.0,0.0,video,7,8.0,fear8,Disgust
40.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,7,9.0,neu4,Neutro
41.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,7,10.0,neu5,Neutro
42.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,7,11.0,neu8,Neutro
3.0,23,2.31,2.38,1.68,3.5,3.5,3.5,0.0,0.0,0.0,0.0,video,7,12.0,joy4,Joy
27.0,23,3.5,0.0,0.0,0.0,0.0,0.0,0.91,3.43,0.0,4.48,video,7,13.0,joy5,Joy
1.0,23,3.5,3.5,3.5,4.899999999999999,3.5,3.5,3.43,2.45,0.0,2.17,video,7,14.0,joy8,Sadness
15.0,23,6.85,6.86,7.0,0.0,0.0,0.0,5.46,5.6,7.0,7.0,video,7,15.0,ten4,Tenderness
14.0,23,5.81,5.88,7.0,0.0,0.0,0.0,5.04,5.32,7.0,7.0,video,7,16.0,ten5,Tenderness
2.0,23,4.899999999999999,4.899999999999999,7.0,3.5,3.5,3.5,5.600000000000001,5.739999999999999,0.0,5.67,video,7,17.0,ten8,Tenderness
25.0,23,1.26,5.53,2.17,1.68,0.0,0.0,3.850000000000001,4.34,0.0,3.5,video,7,18.0,ins4,Inspiration
13.0,23,4.899999999999999,7.0,5.109999999999999,0.0,0.0,0.0,6.37,6.79,7.0,7.0,video,7,19.0,ins5,Inspiration
26.0,23,1.68,5.739999999999999,0.07,0.07,0.0,0.0,3.43,4.62,0.0,3.57,video,7,20.0,ins8,Inspiration
11.0,19,0.14,0.28,0.63,2.52,0.14,0.42,3.5,1.68,1.47,1.47,imagen,8,0.0,sad4,Sadness
36.0,19,0.49,0.42,1.33,4.97,0.7000000000000001,0.77,3.78,3.22,3.64,3.5,imagen,8,1.0,sad5,Sadness
20.0,19,0.28,0.49,1.19,3.36,4.34,0.14,5.25,0.7000000000000001,5.04,0.84,imagen,8,2.0,sad8,Fear
19.0,19,0.21,0.0,0.07,0.35,4.34,2.66,3.99,1.4,3.78,2.1,imagen,8,3.0,dis4,Fear
35.0,19,0.42,0.21,0.28,1.12,1.33,6.23,7.0,0.35,6.3,0.35,imagen,8,4.0,dis5,Disgust
10.0,19,0.14,0.28,0.07,0.0,1.12,6.09,5.18,0.98,3.22,1.89,imagen,8,5.0,dis8,Disgust
21.0,19,0.49,0.14,0.28,0.21,4.34,0.42,3.78,1.75,3.36,0.84,imagen,8,6.0,fear4,Fear
12.0,19,0.21,0.21,0.28,0.28,1.61,0.21,4.13,2.24,4.55,3.5,imagen,8,7.0,fear5,Fear
34.0,19,0.7000000000000001,0.49,0.56,0.42,4.34,0.0,3.5,1.47,3.36,3.5,imagen,8,8.0,fear8,Fear
1.0,19,4.41,3.5,3.5,0.07,0.0,0.0,4.760000000000001,4.83,5.04,3.5,imagen,8,9.0,neu4,Joy
2.0,19,4.27,3.5,3.5,0.14,0.77,0.21,5.32,3.5,5.32,3.5,imagen,8,10.0,neu5,Joy
3.0,19,4.62,3.5,3.5,0.0,0.7000000000000001,0.0,5.600000000000001,4.13,4.83,3.5,imagen,8,11.0,neu8,Joy
26.0,19,5.04,3.5,0.21,0.0,0.0,0.0,3.57,5.25,4.69,5.88,imagen,8,12.0,joy4,Joy
39.0,19,3.36,1.19,3.22,0.0,0.21,0.35,3.57,4.34,1.96,4.06,imagen,8,13.0,joy5,Joy
38.0,19,4.27,3.92,3.92,0.0,0.0,0.0,3.57,4.27,2.73,4.97,imagen,8,14.0,joy8,Joy
37.0,19,4.48,1.54,4.41,0.0,0.0,0.0,3.92,4.760000000000001,6.16,4.13,imagen,8,15.0,ten4,Joy
18.0,19,0.91,0.98,3.5,0.0,0.0,0.0,3.64,5.390000000000001,2.17,4.06,imagen,8,16.0,ten5,Tenderness
27.0,19,3.5,4.2,5.46,0.0,0.0,0.0,3.64,6.16,4.41,4.41,imagen,8,17.0,ten8,Tenderness
16.0,19,1.96,2.03,0.0,0.0,0.0,0.0,1.68,5.390000000000001,0.28,3.5,imagen,8,18.0,ins4,Inspiration
17.0,19,1.12,2.45,1.12,0.0,0.0,0.0,1.82,4.48,1.82,3.5,imagen,8,19.0,ins5,Inspiration
25.0,19,0.42,5.04,3.15,1.26,0.0,0.0,3.71,4.760000000000001,1.96,3.5,imagen,8,20.0,ins8,Inspiration
8.0,19,0.21,0.35,0.91,6.859999999999999,0.0,0.0,7.0,2.17,6.649999999999999,4.69,video,8,0.0,sad4,Sadness
33.0,19,0.77,0.63,2.87,4.760000000000001,1.47,0.0,5.04,2.38,0.28,3.5,video,8,1.0,sad5,Sadness
23.0,19,0.42,0.56,1.19,3.850000000000001,0.21,0.28,3.99,2.1,0.84,3.08,video,8,2.0,sad8,Sadness
22.0,19,0.14,0.07,0.14,0.35,1.96,4.55,4.760000000000001,1.47,1.33,4.62,video,8,3.0,dis4,Disgust
32.0,19,0.98,1.33,1.4,0.49,2.8,3.5,3.71,3.5,2.17,3.5,video,8,4.0,dis5,Disgust
7.0,19,0.28,0.56,0.49,0.0,2.52,5.739999999999999,5.32,2.59,2.38,5.600000000000001,video,8,5.0,dis8,Disgust
24.0,19,0.28,0.35,0.21,0.98,5.88,3.5,6.02,2.1,1.12,5.04,video,8,6.0,fear4,Fear
9.0,19,0.14,0.21,0.84,0.0,7.0,0.42,7.0,1.75,1.89,4.55,video,8,7.0,fear5,Fear
31.0,19,0.28,0.28,0.28,2.8,6.3,0.07,5.67,2.24,0.63,5.18,video,8,8.0,fear8,Fear
4.0,19,1.89,1.75,2.1,0.0,0.0,0.0,3.64,3.5,0.91,3.5,video,8,9.0,neu4,Tenderness
5.0,19,2.38,2.45,2.52,0.0,0.0,0.0,3.57,4.760000000000001,0.0,3.5,video,8,10.0,neu5,Tenderness
6.0,19,0.63,0.77,0.7000000000000001,0.0,0.0,0.0,1.96,3.5,0.0,1.82,video,8,11.0,neu8,Inspiration
29.0,19,3.5,0.91,0.77,0.35,0.56,3.5,3.64,2.24,5.600000000000001,3.5,video,8,12.0,joy4,Joy
42.0,19,4.55,0.42,1.4,0.28,0.0,0.21,4.06,4.2,3.22,4.899999999999999,video,8,13.0,joy5,Joy
41.0,19,4.06,0.84,0.98,0.77,1.26,1.05,3.99,3.5,3.57,3.5,video,8,14.0,joy8,Joy
40.0,19,3.5,3.5,3.5,0.0,0.42,0.35,3.5,4.62,6.72,4.41,video,8,15.0,ten4,Neutro
15.0,19,4.48,4.69,4.62,0.56,0.28,0.28,4.760000000000001,6.44,0.56,6.02,video,8,16.0,ten5,Inspiration
30.0,19,5.109999999999999,4.97,4.97,0.21,0.0,0.0,5.739999999999999,5.81,3.22,5.46,video,8,17.0,ten8,Joy
13.0,19,2.52,3.5,1.68,0.14,0.14,0.14,3.15,5.46,1.12,4.2,video,8,18.0,ins4,Inspiration
14.0,19,3.5,4.55,1.96,0.35,0.49,0.63,5.390000000000001,5.18,2.8,4.41,video,8,19.0,ins5,Inspiration
28.0,19,4.899999999999999,4.899999999999999,1.68,0.0,0.0,0.0,5.32,5.390000000000001,3.5,4.55,video,8,20.0,ins8,Inspiration
18.0,12,0.14,0.0,0.84,4.0,0.0,0.0,1.33,2.38,1.26,2.66,imagen,9,0.0,sad4,Sadness
1.0,12,0.0,0.0,1.96,4.06,0.35,0.0,2.24,2.73,2.45,3.08,imagen,9,1.0,sad5,Sadness
31.0,12,0.0,0.0,3.5,7.0,4.97,0.0,6.859999999999999,0.28,4.27,0.0,imagen,9,2.0,sad8,Sadness
33.0,12,0.0,0.0,0.0,0.0,4.55,6.72,4.41,0.56,2.24,0.0,imagen,9,3.0,dis4,Disgust
17.0,12,0.98,0.0,0.0,0.0,0.0,3.5,1.68,2.1,4.899999999999999,2.45,imagen,9,4.0,dis5,Disgust
16.0,12,0.0,0.0,0.0,0.0,4.97,7.0,4.27,0.0,2.87,0.0,imagen,9,5.0,dis8,Disgust
2.0,12,0.0,0.0,0.07,0.63,2.66,0.56,3.57,0.91,2.73,2.73,imagen,9,6.0,fear4,Fear
32.0,12,0.0,0.0,0.0,0.42,2.1,0.0,1.61,2.52,2.87,2.38,imagen,9,7.0,fear5,Fear
3.0,12,0.0,0.0,0.0,0.56,4.62,3.71,4.69,1.19,4.48,1.26,imagen,9,8.0,fear8,Fear
19.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.75,3.5,imagen,9,9.0,neu4,Neutro
21.0,12,0.91,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imagen,9,10.0,neu5,Inspiration
20.0,12,1.47,3.78,4.27,0.0,0.0,0.0,0.91,4.2,3.78,5.53,imagen,9,11.0,neu8,Tenderness
10.0,12,7.0,4.55,5.88,0.0,0.0,0.0,7.0,7.0,7.0,7.0,imagen,9,12.0,joy4,Joy
37.0,12,4.62,1.54,5.18,0.0,0.0,0.0,4.13,4.83,4.2,5.32,imagen,9,13.0,joy5,Tenderness
11.0,12,7.0,6.510000000000001,7.0,0.56,0.0,0.0,7.0,7.0,7.0,7.0,imagen,9,14.0,joy8,Joy
38.0,12,4.2,1.54,4.69,0.0,0.0,0.0,4.62,5.109999999999999,4.55,6.16,imagen,9,15.0,ten4,Tenderness
12.0,12,3.5,1.05,0.98,0.0,0.98,0.0,0.0,3.5,0.0,3.5,imagen,9,16.0,ten5,Joy
29.0,12,4.2,3.92,6.09,1.33,0.0,0.0,4.83,4.48,5.04,5.67,imagen,9,17.0,ten8,Tenderness
30.0,12,4.06,6.02,4.48,0.0,0.0,0.0,3.99,4.27,3.22,4.69,imagen,9,18.0,ins4,Inspiration
39.0,12,0.42,6.02,4.06,0.0,0.0,0.0,3.08,4.13,1.05,4.06,imagen,9,19.0,ins5,Inspiration
28.0,12,3.92,5.04,4.55,0.0,0.0,0.0,3.22,4.34,3.36,5.04,imagen,9,20.0,ins8,Inspiration
15.0,12,0.0,0.0,4.41,6.09,0.0,0.0,4.41,2.94,4.62,5.18,video,9,0.0,sad4,Sadness
4.0,12,0.0,0.0,0.0,4.13,3.99,4.34,4.62,0.42,0.91,0.14,video,9,1.0,sad5,Disgust
34.0,12,0.0,0.0,1.54,5.46,1.54,0.0,4.62,1.61,3.5,2.38,video,9,2.0,sad8,Sadness
36.0,12,0.0,0.0,0.0,0.0,0.14,4.62,3.64,2.03,0.84,4.13,video,9,3.0,dis4,Disgust
14.0,12,0.0,0.0,0.0,0.0,3.64,5.46,5.600000000000001,1.89,1.4,0.98,video,9,4.0,dis5,Disgust
13.0,12,0.0,0.0,0.0,0.0,6.44,7.0,6.58,0.0,1.96,0.0,video,9,5.0,dis8,Disgust
5.0,12,0.0,0.0,0.0,4.41,7.0,7.0,6.16,0.0,2.8,0.0,video,9,6.0,fear4,Fear
35.0,12,0.0,0.0,0.0,0.0,7.0,0.42,6.37,0.14,0.49,0.0,video,9,7.0,fear5,Fear
6.0,12,0.0,0.0,0.0,4.41,7.0,4.69,0.0,3.5,0.0,3.5,video,9,8.0,fear8,Fear
22.0,12,0.0,0.56,0.0,0.0,0.0,0.0,0.35,3.850000000000001,0.56,3.64,video,9,9.0,neu4,Inspiration
24.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3.08,0.0,3.08,video,9,10.0,neu5,Neutro
23.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.36,video,9,11.0,neu8,Neutro
7.0,12,6.3,4.06,3.78,0.0,0.0,0.0,4.83,5.81,4.34,6.02,video,9,12.0,joy4,Joy
40.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3.5,0.56,3.5,video,9,13.0,joy5,Neutro
8.0,12,5.18,5.04,6.16,0.0,0.0,0.0,3.64,4.41,2.52,5.46,video,9,14.0,joy8,Tenderness
41.0,12,0.63,0.0,4.13,0.84,0.0,0.0,3.57,4.13,2.31,4.2,video,9,15.0,ten4,Tenderness
9.0,12,3.5,4.06,6.23,4.2,0.0,0.0,6.58,4.06,3.57,6.37,video,9,16.0,ten5,Tenderness
26.0,12,4.13,1.54,6.37,4.34,1.12,0.0,6.859999999999999,4.34,5.53,4.62,video,9,17.0,ten8,Tenderness
27.0,12,0.7000000000000001,0.21,0.7000000000000001,0.0,0.0,0.0,0.7000000000000001,3.5,0.91,3.5,video,9,18.0,ins4,Inspiration
42.0,12,0.0,1.54,0.77,0.0,0.0,0.0,2.17,3.850000000000001,0.42,3.92,video,9,19.0,ins5,Inspiration
25.0,12,1.61,3.64,0.0,0.0,0.0,0.0,3.08,4.83,1.96,3.99,video,9,20.0,ins8,Inspiration
4.0,31,0.63,0.35,0.42,4.62,0.0,0.0,3.5,2.73,1.12,2.8,imagen,10,0.0,sad4,Sadness
16.0,31,0.14,0.14,0.0,5.95,0.56,0.0,3.64,1.12,0.0,0.42,imagen,10,1.0,sad5,Sadness
6.0,31,0.0,0.0,6.02,6.02,4.48,0.0,4.83,0.7000000000000001,1.89,0.21,imagen,10,2.0,sad8,Sadness
31.0,31,0.0,0.0,0.0,0.28,0.28,5.67,2.1,2.38,0.0,1.26,imagen,10,3.0,dis4,Disgust
33.0,31,0.0,0.0,0.0,0.21,0.21,6.09,4.41,2.24,0.0,1.26,imagen,10,4.0,dis5,Disgust
17.0,31,0.0,0.0,0.0,4.62,4.69,6.3,4.06,0.63,0.0,0.21,imagen,10,5.0,dis8,Disgust
18.0,31,0.0,0.0,0.0,4.06,5.25,0.56,2.87,0.98,0.0,0.49,imagen,10,6.0,fear4,Fear
5.0,31,0.35,0.21,0.0,4.48,3.5,0.0,4.41,2.24,0.56,1.05,imagen,10,7.0,fear5,Sadness
32.0,31,0.0,0.0,0.0,0.28,4.97,4.41,4.41,1.68,0.0,1.19,imagen,10,8.0,fear8,Fear
19.0,31,0.07,0.0,0.0,0.14,0.28,0.0,1.33,3.5,0.0,2.66,imagen,10,9.0,neu4,Fear
21.0,31,0.21,0.21,0.0,0.0,0.0,0.0,0.91,3.5,5.53,3.5,imagen,10,10.0,neu5,Neutro
20.0,31,0.14,0.0,0.0,0.0,0.0,0.0,0.56,3.5,5.81,4.2,imagen,10,11.0,neu8,Joy
12.0,31,5.109999999999999,4.41,0.07,0.0,0.0,0.0,2.38,4.62,0.0,4.62,imagen,10,12.0,joy4,Joy
37.0,31,5.18,4.06,5.32,0.0,0.0,0.0,4.06,5.390000000000001,5.32,5.390000000000001,imagen,10,13.0,joy5,Tenderness
10.0,31,5.04,4.41,5.390000000000001,0.0,0.0,0.0,4.97,5.46,1.4,5.32,imagen,10,14.0,joy8,Tenderness
25.0,31,4.760000000000001,3.78,5.81,0.0,0.0,0.0,3.78,4.760000000000001,2.24,5.67,imagen,10,15.0,ten4,Tenderness
26.0,31,5.109999999999999,4.55,6.16,0.0,0.0,0.0,4.55,5.739999999999999,0.77,5.739999999999999,imagen,10,16.0,ten5,Tenderness
11.0,31,4.55,4.27,6.44,0.0,0.0,0.0,4.27,5.109999999999999,1.05,4.97,imagen,10,17.0,ten8,Tenderness
27.0,31,4.13,5.600000000000001,0.0,0.0,0.0,0.0,2.24,4.62,0.0,3.5,imagen,10,18.0,ins4,Inspiration
38.0,31,1.54,6.510000000000001,5.04,0.14,0.0,0.0,4.760000000000001,6.23,5.32,3.57,imagen,10,19.0,ins5,Inspiration
39.0,31,4.69,6.649999999999999,0.42,0.0,0.0,0.0,3.78,6.16,2.1,4.69,imagen,10,20.0,ins8,Inspiration
1.0,31,2.59,0.56,6.02,4.06,0.0,0.0,4.899999999999999,3.01,0.0,2.52,video,10,0.0,sad4,Tenderness
13.0,31,0.0,0.0,5.04,5.109999999999999,0.35,0.28,4.69,0.28,0.0,0.63,video,10,1.0,sad5,Sadness
3.0,31,0.84,0.42,5.53,5.18,0.0,0.28,4.69,1.05,0.0,3.5,video,10,2.0,sad8,Tenderness
34.0,31,0.0,0.0,0.0,0.0,0.0,6.09,4.55,3.5,0.98,0.49,video,10,3.0,dis4,Disgust
36.0,31,0.0,0.0,0.0,0.56,0.77,6.79,6.02,0.42,0.0,0.0,video,10,4.0,dis5,Disgust
14.0,31,0.0,0.0,0.0,0.0,1.19,6.02,3.29,1.19,0.0,0.14,video,10,5.0,dis8,Disgust
15.0,31,0.0,0.0,0.0,5.739999999999999,6.58,6.58,6.16,0.28,0.0,0.0,video,10,6.0,fear4,Fear
2.0,31,0.0,0.0,0.0,5.32,5.67,5.46,6.02,0.42,0.0,0.56,video,10,7.0,fear5,Fear
35.0,31,0.0,0.0,1.4,4.899999999999999,6.37,5.390000000000001,6.72,0.63,0.0,0.28,video,10,8.0,fear8,Fear
22.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.42,3.5,0.0,1.75,video,10,9.0,neu4,Neutro
24.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,3.5,0.7000000000000001,3.5,video,10,10.0,neu5,Neutro
23.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3.5,0.77,3.5,video,10,11.0,neu8,Neutro
9.0,31,4.62,0.42,0.0,0.0,0.0,0.0,3.78,3.5,0.0,3.5,video,10,12.0,joy4,Joy
40.0,31,5.04,0.0,0.0,0.0,0.0,0.0,3.99,3.5,0.35,3.5,video,10,13.0,joy5,Joy
7.0,31,5.32,3.71,4.06,0.0,0.0,0.0,3.92,5.46,3.5,5.25,video,10,14.0,joy8,Joy
28.0,31,5.390000000000001,4.34,6.23,0.0,0.14,0.0,5.32,6.02,7.0,6.72,video,10,15.0,ten4,Tenderness
29.0,31,6.09,4.899999999999999,5.04,0.0,0.0,0.0,3.850000000000001,4.48,0.0,4.62,video,10,16.0,ten5,Joy
8.0,31,5.25,5.04,6.58,0.0,0.0,0.0,4.97,6.3,0.0,5.46,video,10,17.0,ten8,Tenderness
30.0,31,0.77,6.510000000000001,4.62,4.34,0.21,0.0,5.18,4.760000000000001,0.0,3.5,video,10,18.0,ins4,Inspiration
41.0,31,0.21,5.88,4.27,0.21,0.0,0.0,4.83,5.81,0.0,4.34,video,10,19.0,ins5,Inspiration
42.0,31,0.42,6.23,0.0,0.0,0.0,0.0,4.55,5.739999999999999,1.05,4.760000000000001,video,10,20.0,ins8,Inspiration
9.0,22,0.0,0.42,0.0,6.37,0.0,1.89,6.510000000000001,2.38,2.45,0.7000000000000001,imagen,11,0.0,sad4,Sadness
19.0,22,1.05,0.56,0.0,4.48,0.63,0.0,3.78,2.73,4.34,1.4,imagen,11,1.0,sad5,Sadness
20.0,22,0.0,0.0,0.0,7.0,2.73,3.15,6.72,1.68,1.19,0.0,imagen,11,2.0,sad8,Sadness
41.0,22,0.0,0.0,0.0,0.0,0.0,5.739999999999999,5.18,0.35,4.69,0.35,imagen,11,3.0,dis4,Disgust
42.0,22,0.0,0.0,0.0,0.0,0.0,3.5,2.31,2.59,3.5,2.17,imagen,11,4.0,dis5,Disgust
8.0,22,0.0,0.0,0.0,3.5,0.98,7.0,6.44,0.0,3.01,0.0,imagen,11,5.0,dis8,Disgust
40.0,22,0.0,0.0,0.0,0.0,4.2,0.0,2.45,1.82,1.4,0.91,imagen,11,6.0,fear4,Fear
21.0,22,0.0,0.0,0.0,0.0,0.98,0.0,0.63,3.5,1.47,3.5,imagen,11,7.0,fear5,Fear
7.0,22,0.0,1.75,0.0,0.0,4.34,2.87,3.29,2.87,2.24,1.19,imagen,11,8.0,fear8,Fear
32.0,22,2.38,0.0,1.54,0.0,0.0,0.0,2.03,3.850000000000001,3.5,4.13,imagen,11,9.0,neu4,Joy
33.0,22,2.38,0.63,0.0,0.0,0.0,0.0,0.84,3.5,1.12,3.5,imagen,11,10.0,neu5,Joy
31.0,22,0.0,1.82,0.0,0.0,0.0,0.0,1.05,3.5,2.66,3.5,imagen,11,11.0,neu8,Inspiration
4.0,22,4.48,1.12,3.5,0.0,0.0,0.0,2.45,4.899999999999999,2.45,3.64,imagen,11,12.0,joy4,Joy
6.0,22,5.25,1.12,2.03,0.56,0.0,0.0,5.25,5.53,5.18,5.95,imagen,11,13.0,joy5,Joy
27.0,22,4.899999999999999,2.73,4.06,0.0,0.0,0.0,2.24,4.760000000000001,3.5,5.04,imagen,11,14.0,joy8,Joy
26.0,22,4.13,0.49,5.390000000000001,0.0,0.0,0.0,2.59,4.69,3.43,4.2,imagen,11,15.0,ten4,Tenderness
18.0,22,4.06,1.89,5.32,0.49,0.0,0.0,3.43,4.69,1.26,4.899999999999999,imagen,11,16.0,ten5,Tenderness
16.0,22,4.34,3.15,5.32,0.84,0.0,0.0,4.13,4.97,3.99,5.95,imagen,11,17.0,ten8,Tenderness
5.0,22,0.28,4.55,0.63,1.26,0.0,0.0,5.109999999999999,4.41,2.73,3.5,imagen,11,18.0,ins4,Inspiration
17.0,22,2.66,5.32,1.54,0.0,0.49,0.0,3.01,4.83,1.82,3.5,imagen,11,19.0,ins5,Inspiration
25.0,22,0.35,4.69,0.0,0.91,0.0,0.0,2.24,4.2,1.54,4.27,imagen,11,20.0,ins8,Inspiration
12.0,22,0.0,0.35,0.0,3.99,0.0,2.17,3.01,3.64,2.73,0.84,video,11,0.0,sad4,Sadness
22.0,22,0.0,0.0,0.0,5.04,2.59,0.77,3.78,2.38,1.54,2.03,video,11,1.0,sad5,Sadness
23.0,22,0.0,0.0,0.0,2.73,0.0,0.0,1.4,2.8,1.82,2.1,video,11,2.0,sad8,Sadness
38.0,22,0.0,0.0,0.0,0.0,0.0,4.2,4.62,0.42,2.24,1.26,video,11,3.0,dis4,Disgust
39.0,22,0.7000000000000001,0.0,0.0,0.0,0.0,2.8,3.01,3.5,1.33,2.38,video,11,4.0,dis5,Disgust
11.0,22,0.0,0.0,0.0,0.0,0.35,4.48,3.5,1.4,2.24,0.0,video,11,5.0,dis8,Disgust
37.0,22,0.0,0.0,0.0,0.91,6.02,2.66,7.0,1.96,1.68,0.0,video,11,6.0,fear4,Fear
24.0,22,0.0,0.0,0.0,0.0,5.88,2.66,5.32,1.82,1.12,1.12,video,11,7.0,fear5,Fear
10.0,22,0.0,0.0,0.0,0.21,6.37,1.96,7.0,1.05,1.61,0.0,video,11,8.0,fear8,Fear
35.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,11,9.0,neu4,Neutro
36.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,11,10.0,neu5,Neutro
34.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,video,11,11.0,neu8,Neutro
1.0,22,0.7000000000000001,0.0,0.0,0.0,0.0,0.7000000000000001,0.21,2.03,2.87,2.1,video,11,12.0,joy4,Joy
